0.0,0.0,1.0,0.0,3.1,
1.0,0.0,6.0,0.0,2.7,
2.0,0.0,4.0,0.0,3.0,
3.0,1.0,7.0,0.0,1.1,
4.0,1.0,7.0,0.0,2.0,
5.0,1.0,3.0,0.0,2.8,
6.0,0.0,2.0,0.0,2.3,
7.0,2.0,5.0,0.0,2.7,
8.0,2.0,7.0,0.0,2.7,
9.0,0.0,3.0,0.0,2.2,
10.0,1.0,6.0,0.0,1.5,
11.0,2.0,2.0,0.0,3.5,
12.0,2.0,10.0,0.0,1.9,
13.0,2.0,13.0,0.0,2.8,
14.0,0.0,3.0,0.0,1.9,
15.0,0.0,3.0,0.0,2.9,
16.0,0.0,4.0,0.0,2.9,
17.0,0.0,4.0,0.0,2.1,
18.0,0.0,2.0,0.0,2.7,
19.0,2.0,9.0,0.0,0.4,
20.0,2.0,3.0,0.0,2.5,
21.0,2.0,6.0,0.0,1.6,
22.0,1.0,6.0,0.0,3.0,
23.0,0.0,3.0,0.0,3.2,
24.0,0.0,3.0,0.0,3.5,
25.0,2.0,9.0,0.0,3.1,
26.0,2.0,13.0,0.0,2.1,
27.0,2.0,15.0,0.0,3.0,
28.0,0.0,3.0,0.0,1.3,
29.0,2.0,12.0,0.0,0.7,
30.0,0.0,2.0,0.0,4.0,
31.0,1.0,3.0,0.0,3.5,
32.0,1.0,6.0,0.0,2.8,
33.0,1.0,8.0,0.0,3.0,
34.0,1.0,6.0,0.0,3.2,
35.0,0.0,5.0,0.0,2.8,
36.0,0.0,6.0,0.0,3.5,
37.0,0.0,3.0,0.0,2.2,
38.0,1.0,5.0,0.0,2.4,
39.0,1.0,4.0,0.0,3.4,
40.0,2.0,12.0,0.0,3.1,
41.0,2.0,4.0,0.0,3.0,
42.0,0.0,4.0,0.0,3.7,
43.0,2.0,10.0,0.0,1.8,
44.0,1.0,5.0,0.0,3.8,
45.0,1.0,4.0,0.0,3.0,
46.0,1.0,6.0,0.0,1.8,
47.0,1.0,8.0,0.0,2.8,
48.0,2.0,11.0,0.0,0.5,
49.0,1.0,5.0,0.0,0.7,
50.0,1.0,8.0,0.0,2.5,
51.0,1.0,9.0,0.0,4.2,
52.0,0.0,2.0,0.0,3.0,
53.0,2.0,12.0,0.0,2.8,
54.0,1.0,4.0,0.0,1.6,
55.0,0.0,3.0,0.0,2.6,
56.0,0.0,3.0,0.0,1.7,
57.0,1.0,5.0,0.0,3.5,
58.0,1.0,3.0,0.0,1.2,
59.0,1.0,3.0,0.0,3.3,
60.0,1.0,5.0,0.0,3.9,
61.0,0.0,1.0,0.0,2.2,
62.0,2.0,9.0,0.0,2.8,
63.0,2.0,11.0,0.0,2.6,
64.0,2.0,10.0,0.0,1.2,
65.0,2.0,10.0,0.0,1.8,
66.0,1.0,9.0,0.0,4.1,
67.0,0.0,4.0,0.0,3.0,
68.0,0.0,5.0,0.0,2.5,
69.0,0.0,3.0,0.0,2.0,
70.0,1.0,7.0,0.0,2.1,
71.0,0.0,6.0,0.0,2.1,
72.0,0.0,1.0,0.0,1.8,
73.0,2.0,8.0,0.0,1.4,
74.0,0.0,6.0,1.8,2.5,
75.0,1.0,6.0,1.8,2.0,
76.0,0.0,5.0,1.8,2.6,
77.0,2.0,5.0,1.8,3.8,
78.0,0.0,2.0,1.8,2.8,
79.0,1.0,3.0,1.8,3.8,
80.0,2.0,6.0,1.8,3.4,
81.0,2.0,9.0,1.8,1.2,
82.0,0.0,4.0,1.8,1.9,
83.0,0.0,2.0,1.8,1.6,
84.0,1.0,1.0,1.8,2.3,
85.0,1.0,3.0,1.8,1.5,
86.0,0.0,3.0,1.8,2.6,
87.0,0.0,4.0,1.8,2.1,
88.0,2.0,4.0,1.8,1.0,
89.0,2.0,10.0,1.8,1.0,
