Request Id, Node ID( not used), Resource Requirement( not used), Starttime, Duration, Priority(0-Non C,1-crtical), Longitude, Latitude, Process Type( resource requirement covered in process tye)
0,1,4,0,2.6,0,3,20,1
1,0,5,0,2.1,0,12,15,5
2,0,5,0,1.5,0,10,5,2
3,0,4,0,3.4,1,10,1,2
4,2,9,0,3.9,1,11,5,2
5,0,1,0,2.2,0,16,2,2
6,2,6,0,3.7,0,19,12,6
7,2,5,0,1.4,0,3,10,3
8,0,5,0,2.7,0,8,15,1
9,1,5,0,2,0,11,19,1
10,0,3,0,2.6,0,2,1,1
11,1,6,0,3.8,0,5,16,1
12,0,5,0,2.9,0,9,19,6
13,1,8,0,2.8,1,2,6,3
14,1,5,0,4.2,0,1,6,2
15,2,10,0,2.9,1,20,4,5
16,1,4,0,3.6,1,1,0,3
17,2,7,0,2.2,0,18,2,6
18,1,6,0,2.7,1,12,15,3
19,0,1,0,3,1,7,19,5
20,2,7,0,2.2,1,13,18,3
21,0,1,0,0.8,1,9,15,6
22,1,3,0,3.1,0,0,19,5
23,2,4,0,2.4,0,15,6,5
24,0,3,0,0.9,1,19,3,5
25,1,5,0,1.3,0,13,13,6
26,0,2,0,1.9,1,1,17,2
27,2,5,0,2.3,0,10,15,2
28,1,4,0,2,0,15,18,5
29,2,8,0,2.7,0,0,13,1
30,1,5,0,2.9,0,15,18,4
31,1,1,0,1.8,1,17,10,3
32,0,1,0,3.6,1,10,16,2
33,2,5,0,2.9,1,12,18,6
34,1,2,0,0.6,1,15,6,1
35,2,11,0,2.2,1,7,18,2
36,2,6,0,2.1,0,8,4,5
37,0,4,0,2.1,1,10,3,1
38,1,5,0,2.6,0,13,1,2
39,2,10,0,1.1,0,9,20,3
40,1,5,0,3.8,1,2,8,5
41,0,4,0,1.5,0,13,1,3
42,1,5,0,2.7,1,20,5,4
43,0,5,0,1.4,1,18,13,2
44,0,5,0,3.2,0,14,1,1
45,0,2,0,2.7,1,6,19,6
46,0,3,0,3.2,1,5,4,5
47,2,2,0,2.7,0,3,19,6
48,1,3,0,0.9,0,17,16,4
49,1,2,0,1.9,1,12,9,2
50,1,3,0,3.7,1,2,1,1
51,1,5,0,2.6,1,1,3,2
52,1,3,0,2.8,1,9,2,6
53,1,6,0,3.4,0,11,9,6
54,0,4,0,2.8,0,19,18,3
55,1,4,0,3.6,0,15,18,4
56,1,8,0,3,1,6,12,6
57,0,1,0,4,1,15,13,5
58,2,3,0,1.9,1,3,0,5
59,0,2,0,2.7,0,8,3,6
60,2,8,0,0.9,1,15,4,4
61,2,10,0,1.9,0,3,1,4
62,1,7,0,1.9,0,2,4,2
63,0,3,0,3.3,1,8,10,4
64,2,10,2.6,1.6,1,12,18,6
65,2,6,2.6,2.4,0,0,18,5
66,0,6,2.6,2.2,0,14,7,2
67,1,5,2.6,3.9,0,19,9,2
68,2,9,2.6,2.4,0,15,6,2
69,0,2,2.6,2.1,0,2,5,2
70,1,7,2.6,2.4,0,8,7,5
71,1,8,2.6,1.9,0,19,0,1
72,0,3,2.6,2.5,1,6,15,6
73,0,2,2.6,3,1,15,8,2
74,0,6,2.6,1.1,1,2,18,3
75,0,3,2.6,2.1,0,8,17,6
76,2,12,2.6,0.9,1,15,19,5
77,0,2,2.6,2.8,0,20,17,4
78,0,4,2.6,2.5,0,1,14,1
79,1,6,2.6,3.7,1,0,10,2
80,2,2,2.6,2.2,0,11,13,2
81,2,10,2.6,2,0,19,5,2
82,0,6,2.6,2.2,1,7,19,2
83,1,2,2.6,2.4,1,2,15,4
84,0,3,2.6,2.6,1,1,11,2
85,2,5,2.6,3,0,5,13,2
86,2,9,2.6,2.7,0,4,8,6
87,1,5,2.6,3.3,0,13,17,4
88,1,2,2.6,4,1,20,2,1
89,2,8,2.6,2.3,1,1,0,4
90,2,8,2.6,1.6,1,9,18,3
91,0,5,2.6,2.5,0,5,10,4
92,1,4,2.6,3.5,0,11,7,5
93,2,8,2.6,2.1,0,8,16,4
94,1,6,2.6,3.4,0,15,4,3
95,1,8,2.6,3.9,1,18,15,6
96,2,7,2.6,2.9,1,17,15,1
97,1,5,2.6,3.2,1,13,2,5
98,1,7,2.6,2.8,0,3,15,6
99,2,11,2.6,3.9,1,14,6,5
100,0,5,2.6,2.6,1,7,13,4
101,1,5,2.6,2.8,1,3,13,6
102,2,13,2.6,2.2,0,5,18,1
103,1,6,2.6,3.4,0,0,18,1
104,2,5,2.6,3.5,1,9,16,3
105,0,6,2.6,0.7,0,5,2,4
106,2,7,2.6,2.9,1,11,18,6
107,2,2,2.6,2.9,0,6,11,3
108,1,4,2.6,2.9,1,0,10,3
109,0,2,2.6,2.5,1,11,18,1
110,2,5,2.6,2.2,0,12,14,3
111,2,6,2.6,2.6,1,19,10,5
112,0,4,2.6,3.7,0,1,8,5
113,2,8,2.6,2.1,0,15,13,6
114,1,3,2.6,3.9,0,19,9,1
115,2,11,2.6,1.8,0,14,13,1
116,1,6,2.6,2.2,0,5,9,3
117,2,6,2.6,2.4,1,12,14,3
118,2,5,2.6,3.1,1,1,1,4
119,2,11,2.6,3.3,1,16,1,2
120,0,4,2.6,1.7,1,16,2,3
121,0,3,2.6,1.4,0,1,9,1
122,0,1,2.6,3.2,0,16,8,2
123,1,4,2.6,2.7,0,15,19,6
124,0,4,2.6,3.6,0,3,1,4
125,1,4,2.6,1.3,0,18,18,5
126,1,1,2.6,1.9,0,0,9,1
127,0,4,2.6,3.2,1,16,19,6
128,0,1,2.6,2.3,1,19,2,5
129,2,9,2.6,2.3,1,3,0,6
130,2,14,2.6,2.9,0,13,8,5
131,2,6,2.6,3.7,0,14,18,4
132,1,3,2.6,3.2,1,16,15,4
133,0,1,2.6,2.3,1,10,13,5
134,2,12,2.6,4.5,0,16,15,5
135,1,8,2.6,3.1,1,0,5,3
136,1,8,2.6,3.4,1,15,7,6
137,2,1,5.6,2.9,1,11,0,6
138,0,6,5.6,3.2,0,15,17,3
139,0,3,5.6,2.4,0,7,16,1
140,0,5,5.6,1.7,1,7,10,2
141,2,3,5.6,2.2,1,14,3,3
142,1,6,5.6,2.4,1,15,6,1
143,2,4,5.6,0.9,0,14,13,6
144,2,14,5.6,2.1,0,1,4,6
145,2,8,5.6,1.4,1,3,14,1
146,0,4,5.6,1.3,0,9,19,3
147,2,7,5.6,2.1,0,14,19,2
148,1,7,5.6,2.4,1,6,20,1
149,1,4,5.6,3,0,16,0,2
150,1,4,5.6,2.9,0,2,10,1
151,0,3,5.6,1.4,0,1,6,5
152,2,13,5.6,0.8,1,4,9,3
153,1,4,5.6,2.4,0,17,14,1
154,0,3,5.6,1.4,0,4,0,1
155,2,10,5.6,0.6,0,17,5,2
156,0,3,5.6,1.1,1,14,11,1
157,0,3,5.6,4,1,8,6,2
158,2,10,5.6,3.4,1,14,1,4
159,2,3,5.6,2.7,1,3,9,5
160,1,6,5.6,2.3,1,15,18,1
161,0,4,5.6,1.5,0,8,11,6
162,0,5,5.6,2.5,1,18,1,6
163,0,1,5.6,1.9,0,1,8,6
164,1,6,5.6,1.9,1,3,16,4
165,2,11,5.6,2.3,0,1,7,2
166,2,14,5.6,1.6,0,6,10,6
167,1,6,5.6,1.5,1,15,7,5
168,2,3,5.6,3.1,0,19,16,4
169,2,5,5.6,2.4,0,4,5,2
170,1,4,5.6,3.6,0,12,1,5
171,2,9,5.6,0.5,1,6,17,2
172,2,3,5.6,4.1,0,13,0,6
173,1,5,5.6,1.7,0,9,8,1
174,2,4,5.6,1.7,1,2,7,4
175,0,3,5.6,3.1,0,5,19,4
176,0,5,5.6,2,0,15,3,6
177,0,4,5.6,1.4,1,9,5,1
178,0,1,5.6,3,0,3,15,6
179,1,3,5.6,1.7,0,6,7,6
180,1,3,5.6,2.3,0,7,12,4
181,2,8,5.6,3.8,0,17,3,3
182,1,2,5.6,2.9,0,20,20,5
183,1,6,5.6,3.5,1,6,3,2
184,2,3,5.6,3.4,1,15,12,5
185,2,12,5.6,1.6,0,7,6,1
186,0,2,5.6,2.2,0,18,2,1
187,1,1,5.6,2.3,1,0,16,5
188,1,6,5.6,2.6,0,15,14,2
189,1,7,5.6,3.2,0,18,16,3
190,1,4,5.6,1.7,1,12,10,1
191,2,7,5.6,4.2,1,3,12,1
192,1,2,5.6,2.2,1,0,7,6
193,2,2,5.6,1.8,1,1,18,5
194,0,4,5.6,1.9,1,10,12,2
195,0,4,5.6,2.5,1,9,11,5
196,0,5,5.6,3,1,13,14,2
197,1,8,5.6,2.8,1,6,7,2
198,0,3,8.8,3.5,1,5,6,1
199,1,2,8.8,2.8,1,1,10,3
200,1,6,8.8,1.1,1,0,10,5
201,2,8,8.8,3.2,0,3,4,2
202,1,7,8.8,3.9,0,11,20,5
203,1,4,8.8,2.7,0,6,16,4
204,1,8,8.8,3.1,1,11,3,1
205,0,4,8.8,1.1,0,15,11,1
206,2,3,8.8,2.8,1,18,8,6
207,1,6,8.8,3.4,1,0,17,4
208,2,12,8.8,1.7,0,16,10,2
209,1,5,8.8,3.6,0,13,8,6
210,1,6,8.8,2.1,0,10,2,1
211,2,8,8.8,1.9,1,0,18,4
212,2,4,8.8,2.7,0,15,1,3
213,1,7,8.8,2.8,1,1,9,4
214,0,4,8.8,2.2,1,19,12,2
215,2,6,8.8,2,0,7,11,5
216,2,10,8.8,1.8,1,12,8,5
217,1,7,8.8,1.8,0,9,16,5
218,0,3,8.8,2.7,1,6,5,1
219,1,6,8.8,1.6,1,3,8,6
220,0,3,8.8,2.4,1,1,13,1
221,2,10,8.8,3.9,1,3,19,6
222,1,5,8.8,3.7,1,7,20,1
223,0,5,8.8,2.3,0,9,6,2
224,2,6,8.8,2.9,0,14,4,2
225,2,9,8.8,1.9,1,0,2,6
226,2,9,8.8,2.4,1,4,1,2
227,0,4,8.8,2,0,6,1,4
228,2,11,8.8,3.1,0,19,20,3
229,0,4,8.8,1.6,0,7,1,6
230,1,4,8.8,3.9,0,3,18,2
231,0,3,8.8,2.1,1,2,12,6
232,0,4,8.8,3.7,0,19,4,3
233,1,8,8.8,2.7,0,20,17,3
234,0,2,8.8,2.6,1,18,14,4
235,1,6,8.8,0.8,1,7,17,6
236,1,7,8.8,3.2,1,7,2,6
237,1,5,8.8,2.8,0,5,11,3
238,0,2,8.8,0.8,1,18,20,4
239,1,6,8.8,2.7,0,1,1,1
240,2,10,8.8,4.1,0,10,8,4
241,2,7,8.8,3.2,1,5,3,5
242,0,2,8.8,2.7,0,0,0,1
243,2,5,8.8,2.4,1,0,20,4
244,1,7,8.8,2.6,0,10,15,2
245,0,4,8.8,2.8,1,15,4,1
246,2,3,8.8,3.5,0,17,7,4
247,0,3,8.8,1.6,0,7,8,4
248,2,10,8.8,2.2,0,5,17,2
249,1,7,8.8,3.2,1,6,13,3
250,0,6,8.8,2.4,0,2,5,3
251,1,6,8.8,2.1,0,18,10,4
252,2,10,8.8,2.2,0,2,19,6
253,0,1,8.8,4,0,9,17,3
254,2,5,8.8,1.9,1,15,19,2
255,0,4,8.8,2.7,0,16,9,5
256,0,4,8.8,0.8,1,14,15,1
257,0,2,8.8,3.4,0,3,8,2
258,1,5,8.8,1.9,0,6,5,5
259,1,6,8.8,3,0,14,13,4
260,2,9,8.8,1.6,0,20,3,6
261,1,2,8.8,1.2,1,8,10,4
262,0,4,8.8,3.6,0,10,7,6
263,0,3,8.8,4,0,13,6,2
264,2,10,8.8,3.6,1,9,20,6
265,0,4,8.8,1,0,9,8,4
266,2,12,8.8,1.2,1,5,15,5
267,0,2,8.8,2.3,1,18,15,5
268,1,7,8.8,2.2,1,9,11,3
269,2,9,8.8,1.2,0,10,12,2
270,2,7,8.8,3.5,0,12,8,6
271,0,1,12.7,1.6,0,12,10,5
272,2,7,12.7,3.4,1,16,6,1
273,0,5,12.7,1.6,1,5,6,4
274,1,3,12.7,1.8,0,8,16,6
275,2,9,12.7,1,0,20,13,1
276,1,7,12.7,3.6,1,14,19,5
277,2,11,12.7,1.4,0,9,0,1
278,0,3,12.7,2.1,1,16,1,2
279,0,3,12.7,2.7,1,4,5,5
280,1,3,12.7,2.2,0,16,15,5
281,2,7,12.7,2.3,0,9,13,6
282,1,6,12.7,3.7,0,6,18,3
283,0,2,12.7,2.7,1,12,17,6
284,1,2,12.7,3.2,1,19,4,1
285,1,2,12.7,4.7,1,7,12,3
286,2,9,12.7,1.9,1,10,10,2
287,1,2,12.7,1.9,0,16,13,1
288,2,5,12.7,2.2,0,2,4,1
289,1,3,12.7,2.5,1,7,18,2
290,1,5,12.7,2.6,0,20,12,6
291,2,12,12.7,2.6,0,1,2,1
292,0,4,12.7,2.6,0,8,6,6
293,1,8,12.7,2.8,1,6,3,1
294,1,2,12.7,1.8,1,2,1,5
295,1,3,12.7,2,0,9,10,6
296,2,11,12.7,2.6,1,6,0,6
297,1,3,12.7,2.9,0,9,8,2
298,0,2,12.7,1.6,1,3,2,2
299,1,3,12.7,2,0,11,12,1
300,2,9,12.7,3.3,1,9,19,1
301,2,7,12.7,1.7,1,11,4,2
302,1,6,12.7,3.2,1,12,1,1
303,2,3,12.7,0.8,1,5,9,6
304,2,8,12.7,1.1,1,17,16,3
305,2,4,12.7,2.7,0,8,20,1
306,2,4,12.7,3.2,0,9,19,3
307,0,4,12.7,2.3,0,8,17,1
308,0,5,12.7,3.2,1,15,1,5
309,0,2,12.7,2.8,1,6,6,2
310,2,5,12.7,2.9,0,4,16,2
311,1,5,12.7,2.6,0,6,13,2
312,1,4,12.7,2,1,7,10,1
313,1,4,12.7,3.5,1,1,10,3
314,0,4,12.7,3.2,1,7,2,5
315,1,4,12.7,3.2,1,8,1,2
316,0,5,12.7,3.9,1,14,16,5
317,1,6,12.7,1,0,13,2,2
318,2,11,12.7,0.6,1,16,11,6
319,1,4,12.7,2.3,0,5,16,5
320,1,6,12.7,1.5,1,4,13,2
321,0,4,12.7,3.7,1,14,19,2
322,1,8,12.7,1.9,1,14,8,3
323,0,4,12.7,2.3,0,10,2,1
324,0,3,12.7,2,0,2,2,4
325,1,3,12.7,3.7,0,7,16,2
326,1,2,12.7,2.1,1,14,5,5
327,0,5,12.7,1.4,0,20,6,4
328,1,3,12.7,2.6,0,5,19,4
329,1,2,12.7,3,0,15,8,2
330,1,4,12.7,1.5,0,7,16,1
331,0,4,12.7,1.7,1,7,4,5
332,2,9,12.7,3.3,0,14,18,4
333,0,3,15.7,2.3,1,12,11,6
334,0,5,15.7,3,0,3,7,1
335,2,5,15.7,2.8,1,8,8,2
336,2,7,15.7,0.9,1,5,12,3
337,2,8,15.7,1.7,1,6,16,1
338,0,3,15.7,3.3,0,0,5,4
339,0,4,15.7,1.4,0,17,16,1
340,2,11,15.7,1.1,1,11,12,5
341,0,5,15.7,1.9,0,16,13,1
342,2,7,15.7,1.5,0,11,2,6
343,1,9,15.7,3.9,1,18,4,4
344,2,4,15.7,2.6,0,9,0,6
345,2,13,15.7,1,0,2,13,5
346,0,4,15.7,2.6,1,17,16,4
347,1,3,15.7,1.4,1,14,19,1
348,0,1,15.7,2.6,1,6,1,4
349,2,10,15.7,1.5,1,0,0,2
350,2,10,15.7,3.4,1,11,9,3
351,0,4,15.7,3.6,0,2,18,5
352,0,1,15.7,1.8,1,16,17,2
353,2,13,15.7,1.4,1,2,10,1
354,1,9,15.7,3,1,2,3,5
355,0,2,15.7,2.2,0,2,0,4
356,2,7,15.7,2.8,1,19,9,6
357,1,4,15.7,2.5,1,0,15,5
358,0,4,15.7,1.9,0,9,17,6
359,1,3,15.7,2.6,0,6,1,5
360,2,8,15.7,3.3,0,15,20,1
361,2,7,15.7,1,0,7,16,5
362,0,4,15.7,1.1,1,13,14,5
363,1,2,15.7,3.8,0,4,20,3
364,2,6,15.7,1.2,1,20,10,1
365,1,5,15.7,2.2,0,19,10,4
366,2,5,15.7,3.2,1,19,4,5
367,2,10,15.7,2.7,1,1,20,1
368,0,2,15.7,2.8,1,0,16,1
369,0,2,15.7,2.8,0,2,10,1
370,1,2,15.7,3.8,1,19,12,3
371,1,7,15.7,1.7,1,13,14,2
372,2,8,15.7,1.6,0,8,9,5
373,1,1,15.7,3.2,1,2,10,5
374,0,3,15.7,1.8,0,19,8,1
375,0,3,15.7,1.9,0,20,11,4
376,1,3,15.7,3.1,1,13,15,1
377,0,1,15.7,1.5,0,12,3,3
378,2,8,15.7,3.2,1,20,4,2
379,0,3,15.7,3.9,0,9,2,1
380,2,8,15.7,3,1,19,19,2
381,2,6,15.7,2,1,11,18,6
382,2,8,15.7,2,1,3,11,1
383,2,7,15.7,1.3,0,5,5,2
384,2,10,15.7,4.1,0,3,11,3
385,1,6,15.7,1.8,1,5,19,1
386,2,11,15.7,2.7,1,19,0,3
387,1,4,15.7,2.7,0,5,18,2
388,2,8,15.7,3.2,0,13,3,5
389,2,15,15.7,3.9,0,9,11,5
390,2,11,15.7,2.8,0,13,0,1
391,2,1,15.7,4,0,19,2,3
392,0,3,15.7,3.2,0,7,11,4
393,2,7,15.7,1.5,1,16,11,6
394,1,8,15.7,3.3,1,7,8,3
395,0,5,15.7,2.5,0,10,16,5
396,0,4,15.7,3.4,0,0,19,3
397,1,6,15.7,2.6,0,3,3,4
398,1,7,15.7,1.7,1,13,4,3
399,1,5,15.7,1.2,1,7,7,6
400,1,7,15.7,2.7,1,18,9,2
401,2,6,15.7,1,1,12,20,5
402,1,4,15.7,2.2,1,12,6,4
403,1,7,15.7,2.3,0,3,9,5
404,2,5,15.7,3.4,1,2,7,2
405,1,2,15.7,1.4,1,15,15,3
406,2,3,15.7,2.5,1,14,11,6
407,1,5,15.7,1.1,1,14,18,3
408,1,7,15.7,3.3,1,0,7,6
409,0,2,15.7,2.7,1,13,5,1
410,1,4,15.7,1.7,0,8,2,6
411,1,6,15.7,1.8,1,15,1,3
412,0,5,19.9,0.8,1,14,6,2
413,2,5,19.9,3,1,1,11,5
414,2,5,19.9,2.8,1,14,2,6
415,0,2,19.9,2.6,1,6,8,3
416,0,1,19.9,2.7,0,7,14,3
417,1,9,19.9,2.7,0,15,14,1
418,1,7,19.9,3.4,1,20,7,3
419,0,6,19.9,2,0,10,6,4
420,0,4,19.9,2.4,1,4,15,3
421,1,6,19.9,2.4,0,9,2,6
422,2,8,19.9,2.6,1,6,9,6
423,2,8,19.9,4,0,18,17,6
424,1,7,19.9,1.5,0,17,5,5
425,0,3,19.9,2.2,0,15,19,1
426,0,3,19.9,0.6,0,4,19,2
427,0,3,19.9,2.1,1,14,20,3
428,1,6,19.9,1.6,0,10,20,2
429,0,3,19.9,0.8,0,9,10,4
430,2,5,19.9,3.6,0,5,15,6
431,2,4,19.9,2,1,1,11,6
432,2,4,19.9,2.1,1,14,0,4
433,2,5,19.9,1.9,0,1,1,3
434,1,6,19.9,2,1,9,11,1
435,2,11,19.9,2.3,0,19,11,1
436,2,4,19.9,2.1,0,19,12,1
437,0,1,19.9,2.6,1,2,10,5
438,1,5,19.9,3.2,0,16,3,4
439,1,3,19.9,3,1,15,6,2
440,1,8,19.9,1.7,1,20,10,5
441,2,7,19.9,0.5,1,13,18,3
442,2,10,19.9,2.1,0,12,1,3
443,0,4,19.9,2.4,1,6,13,1
444,1,4,19.9,2.3,1,15,14,3
445,1,9,19.9,1,1,4,11,2
446,2,3,19.9,3.8,0,14,1,4
447,2,5,19.9,4.7,1,6,10,1
448,0,2,19.9,1.4,1,7,2,6
449,1,5,19.9,3.1,1,20,19,4
450,2,4,19.9,1.6,0,2,6,2
451,0,5,19.9,0.9,0,16,14,4
452,1,8,19.9,0.7,1,10,4,5
453,2,6,19.9,2.2,0,1,12,5
454,1,6,19.9,1.6,0,13,3,1
455,0,5,19.9,2.8,1,5,16,2
456,0,1,19.9,1.6,0,6,17,5
457,1,5,19.9,2.6,1,6,1,3
458,0,4,19.9,1.8,1,20,13,5
459,2,9,19.9,2.2,1,3,14,3
460,1,7,19.9,3.1,1,8,17,1
461,0,4,19.9,3.8,1,16,8,2
462,0,2,19.9,1.3,0,16,6,4
463,2,2,19.9,2.5,0,15,18,3
464,2,15,19.9,3.1,1,16,12,2
465,2,11,19.9,1.9,1,3,15,6
466,2,6,19.9,1.8,1,1,2,5
467,2,10,19.9,4.1,1,7,18,6
468,0,3,19.9,1.5,0,5,19,5
469,0,2,19.9,4.2,0,0,18,5
470,0,4,19.9,2.8,1,18,3,2
471,1,5,19.9,3.7,0,7,17,5
472,1,3,19.9,1.1,0,4,3,1
473,0,3,19.9,0.5,1,7,15,2
474,2,10,19.9,2.3,0,12,6,3
475,2,8,19.9,1.6,1,1,6,2
476,0,3,19.9,3.9,1,8,7,3
477,0,4,19.9,3.2,1,19,13,6
478,0,5,19.9,2.2,0,15,9,5
479,2,10,19.9,2.4,1,3,1,1
480,1,5,19.9,3,0,12,20,3
481,1,6,19.9,3.5,0,9,18,5
482,2,12,19.9,2.8,1,9,4,4
483,1,2,19.9,3.6,0,13,13,6
484,0,4,19.9,4,1,4,16,1
485,1,8,19.9,0.6,1,4,6,2
486,1,9,19.9,1.4,1,1,7,1
487,1,3,19.9,3.3,1,5,16,3
488,0,2,19.9,3.7,1,2,18,4
489,1,5,19.9,1.4,0,7,16,3
490,2,3,19.9,1.3,0,11,19,5
491,0,6,19.9,0.9,1,16,7,5
492,2,5,19.9,2.7,1,1,10,3
493,1,4,19.9,3.3,0,18,9,2
494,1,4,23.7,2.8,0,13,19,3
495,0,6,23.7,4.5,1,0,2,5
496,2,3,23.7,2.3,1,1,18,1
497,0,1,23.7,3.1,1,13,12,2
498,2,10,23.7,2.1,0,19,19,3
499,2,9,23.7,2.4,0,9,15,2
500,1,5,23.7,3.6,0,20,17,1
501,1,4,23.7,0.7,1,9,4,3
502,1,9,23.7,2.4,1,10,2,3
503,2,6,23.7,2.3,1,2,18,4
504,1,9,23.7,2.8,1,2,12,6
505,0,4,23.7,2.3,0,20,20,1
506,0,3,23.7,2.5,0,7,9,4
507,0,3,23.7,2.6,0,4,11,1
508,1,2,23.7,3.6,0,7,10,2
509,1,8,23.7,3.1,1,1,6,5
510,1,1,23.7,3.5,1,8,0,6
511,2,10,23.7,2.5,1,16,3,2
512,0,3,23.7,2.4,1,2,2,5
513,1,6,23.7,1.8,1,6,14,1
514,0,2,23.7,1.5,0,5,19,3
515,1,7,23.7,2.6,1,7,6,1
516,1,5,23.7,3,0,19,13,6
517,2,8,23.7,2.6,0,8,18,1
518,1,2,23.7,0.9,0,16,6,2
519,1,1,23.7,1.3,1,20,14,1
520,1,8,23.7,2.9,0,15,10,5
521,0,4,23.7,0.5,0,15,4,4
522,0,3,23.7,2.7,0,12,12,5
523,2,7,23.7,2.5,0,14,20,1
524,0,4,23.7,1.1,0,16,14,1
525,0,2,23.7,0.8,1,9,0,5
526,0,5,23.7,3.5,1,3,6,4
527,0,4,23.7,1.1,0,14,17,3
528,0,4,23.7,2.3,1,11,5,3
529,2,4,23.7,3.7,0,5,11,1
530,0,2,23.7,3.8,0,4,1,5
531,1,4,23.7,2.1,1,11,8,3
532,1,5,23.7,2.3,0,5,1,2
533,1,5,23.7,2.7,0,13,7,2
534,0,3,23.7,3.5,0,7,11,4
535,0,5,23.7,1.5,0,20,7,6
536,0,3,23.7,2.8,0,16,15,1
537,0,3,23.7,2.5,1,4,12,2
538,1,8,23.7,2.3,0,9,11,3
539,1,7,23.7,1.5,0,0,19,4
540,2,11,23.7,2.9,0,16,12,2
541,2,10,23.7,1.9,1,2,20,4
542,2,12,23.7,1.9,1,13,2,5
543,2,3,23.7,1,1,12,14,3
544,0,3,23.7,1,0,18,0,2
545,0,3,23.7,1.4,0,18,20,1
546,1,3,23.7,0.8,0,5,0,2
547,0,4,23.7,0.9,1,15,15,3
548,0,3,23.7,2.1,0,17,12,6
549,2,12,23.7,1.6,1,2,11,1
550,1,2,23.7,1.3,0,19,9,2
551,0,4,23.7,2.8,1,8,9,1
552,1,3,23.7,3,1,15,9,5
553,0,3,23.7,3.4,1,4,19,3
554,2,10,23.7,1.7,0,16,19,6
555,1,5,23.7,1.5,1,3,19,2
556,2,6,23.7,2.7,0,14,12,5
557,0,3,23.7,2.3,1,1,5,3
558,1,4,23.7,2.1,0,19,6,1
559,0,6,23.7,3.7,1,16,9,5
560,1,4,23.7,2.5,1,19,5,4
561,1,7,23.7,1.7,1,17,11,3
562,1,2,23.7,2.1,0,20,7,5
563,2,4,23.7,1.4,1,17,18,3
564,2,13,23.7,2.1,1,10,11,1
565,2,14,23.7,3.8,0,1,7,4
566,2,8,23.7,3.2,0,3,4,4
567,1,6,23.7,3,0,19,7,1
568,1,7,23.7,2.4,1,18,4,3
569,2,10,23.7,3.6,0,17,8,1
570,0,3,23.7,2.2,0,19,1,1
571,1,4,23.7,1.8,1,3,17,6
572,0,2,23.7,2.4,0,11,17,2
573,1,4,23.7,1.6,0,7,10,1
574,2,11,23.7,1.3,1,18,6,4
575,2,3,23.7,2,0,16,15,1
576,1,7,23.7,1.2,1,13,8,6
577,0,4,23.7,2.8,0,10,19,6
578,0,4,23.7,2.3,1,15,1,3
579,2,7,25.6,1.5,1,3,13,5
580,2,3,25.6,1.3,0,9,14,4
581,0,4,25.6,3.6,0,9,11,6
582,1,6,25.6,2.7,1,20,7,2
583,2,8,25.6,3.6,0,8,13,5
584,0,3,25.6,2.7,0,14,0,3
585,1,2,25.6,2.1,1,19,17,3
586,1,4,25.6,2,1,8,2,4
